title,apple_title,price,apple_price,rating,apple_ratings,apple_reviews,description,discount
"Apple iPhone 16 Plus (Pink, 256 GB)",Apple iPhone 16 Plus ,"₹99,900","99,900",272 Ratings & 23 Reviews,272 ,�23 ,"256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone XS Max (Gold, 256 GB)",Apple iPhone XS Max ,"₹1,24,900","1,24,900","1,451 Ratings & 146 Reviews","1,451 ",�146 ,256 GB ROM16.51 cm (6.5 inch) Super Retina HD Display12MP + 12MP | 7MP Front CameraA12 Bionic Chip ProcessoriOS 13 Compatible1 Year Limited Warranty for Products and Accessories,N/A
"Apple iPhone 11 Pro (Midnight Green, 256 GB)",Apple iPhone 11 Pro ,"₹1,21,300","1,21,300","8,692 Ratings & 623 Reviews","8,692 ",�623 ,256 GB ROM14.73 cm (5.8 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 12 Pro (Graphite, 256 GB)",Apple iPhone 12 Pro ,"₹1,19,900","1,19,900","1,339 Ratings & 99 Reviews","1,339 ",�99 ,"256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic Shield | Industry-leading IP68 Water ResistanceAll Screen OLED DisplayLiDAR Scanner for Improved AR Experiences, Night Mode PortraitsBrand Warranty for 1 Year",N/A
"Apple iPhone 13 Pro (Sierra Blue, 128 GB)",Apple iPhone 13 Pro ,"₹1,19,900","1,19,900","1,605 Ratings & 127 Reviews","1,605 ",�127 ,128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 13 Pro (Silver, 128 GB)",Apple iPhone 13 Pro ,"₹1,19,900","1,19,900","1,605 Ratings & 127 Reviews","1,605 ",�127 ,128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 14 Pro (Gold, 128 GB)",Apple iPhone 14 Pro ,"₹1,19,900","1,19,900","2,188 Ratings & 153 Reviews","2,188 ",�153 ,"128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 13 Pro (Gold, 128 GB)",Apple iPhone 13 Pro ,"₹1,19,900","1,19,900","1,605 Ratings & 127 Reviews","1,605 ",�127 ,128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 12 Pro Max (Silver, 128 GB)",Apple iPhone 12 Pro Max ,"₹1,19,900","1,19,900","1,272 Ratings & 101 Reviews","1,272 ",�101 ,"128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic Shield | Industry-leading IP68 Water ResistanceAll Screen OLED DisplayLiDAR Scanner for Improved AR Experiences, Night Mode PortraitsBrand Warranty for 1 Year",N/A
"Apple iPhone 11 Pro Max (Gold, 64 GB)",Apple iPhone 11 Pro Max ,"₹1,17,100","1,17,100","1,102 Ratings & 99 Reviews","1,102 ",�99 ,64 GB ROM16.51 cm (6.5 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone XS Max (Gold, 64 GB)",Apple iPhone XS Max ,"₹1,09,900","1,09,900","1,451 Ratings & 146 Reviews","1,451 ",�146 ,64 GB ROM16.51 cm (6.5 inch) Super Retina HD Display12MP + 12MP | 7MP Front CameraA12 Bionic Chip ProcessoriOS 13 Compatible1 Year Limited Warranty for Products and Accessories,N/A
"Apple iPhone 16 Pro Max (White Titanium, 256 GB)",Apple iPhone 16 Pro Max ,"₹1,44,900","1,44,900",128 Ratings & 6 Reviews,128 ,�6 ,"256 GB ROM17.53 cm (6.9 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone XS (Silver, 256 GB)",Apple iPhone XS ,"₹1,03,900","1,03,900","11,936 Ratings & 865 Reviews","11,936 ",�865 ,256 GB ROM14.73 cm (5.8 inch) Super Retina HD Display12MP + 12MP | 7MP Front CameraA12 Bionic Chip Processor1 Year Limited Warranty for Products and Accessories,N/A
"Apple iPhone 13 mini (Starlight, 512 GB)",Apple iPhone 13 mini ,"₹94,900","94,900","3,835 Ratings & 328 Reviews","3,835 ",�328 ,512 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 7 Plus (Rose Gold, 32 GB)",Apple iPhone 7 Plus ,"₹37,900","37,900","29,770 Ratings & 2,978 Reviews","29,770 ","�2,978 ",32 GB ROM13.94 cm (5.488 inch) Retina HD Display12MP + 12MP | 7MP Front CameraApple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processoriOS 13 CompatibleBrand Warranty of 1 Year,N/A
"Apple iPhone 7 Plus (PRODUCT) (Red, 256 GB)",Apple iPhone 7 Plus ,"₹85,400","85,400",3 Ratings & 3 Reviews,3 ,�3 ,256 GB ROM13.97 cm (5.5 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA10 Fusion Chip with 64-bit Architecture and Embedded M10 Motion Co-processorBrand Warranty of 1 Year,7% off
"Apple iPhone 7 (Rose Gold, 128 GB)",Apple iPhone 7 ,"₹34,900","34,900","95,035 Ratings & 9,140 Reviews","95,035 ","�9,140 ",128 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA10 Fusion Chip with 64-bit Architecture and Embedded M10 Motion Co-processorBrand Warranty of 1 Year,N/A
"Apple iPhone 7 Plus (Rose Gold, 256 GB)",Apple iPhone 7 Plus ,"₹85,400","85,400","29,770 Ratings & 2,978 Reviews","29,770 ","�2,978 ",256 GB ROM13.97 cm (5.5 inch) Retina HD Display12MP + 12MP | 7MP Front CameraApple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processorBrand Warranty of 1 Year,7% off
"Apple iPhone 7 (Gold, 32 GB)",Apple iPhone 7 ,"₹31,500","31,500","95,035 Ratings & 9,140 Reviews","95,035 ","�9,140 ",32 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraApple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processoriOS 13 CompatibleBrand Warranty of 1 Year,N/A
"Apple iPhone 7 (Rose Gold, 32 GB)",Apple iPhone 7 ,"₹31,500","31,500","95,035 Ratings & 9,140 Reviews","95,035 ","�9,140 ",32 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraApple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processoriOS 13 CompatibleBrand Warranty of 1 Year,N/A
"Apple iPhone 6 (Space Grey, 64 GB)",Apple iPhone 6 ,"₹44,999","44,999","1,45,317 Ratings & 16,120 Reviews","1,45,317 ","�16,120 ",64 GB ROM11.94 cm (4.7 inch) Retina HD Display8MP Rear Camera | 1.2MP Front CameraA8 Chip with 64-bit Architecture and M8 Motion Co-processor1 Year Manufacturer Warranty,27% off
"Apple iPhone 13 mini (Midnight, 128 GB)",Apple iPhone 13 mini ,"₹64,900","64,900","3,835 Ratings & 328 Reviews","3,835 ",�328 ,128 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 16 (White, 256 GB)",Apple iPhone 16 ,"₹89,900","89,900","1,132 Ratings & 29 Reviews","1,132 ",�29 ,"256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 6s Plus (Gold, 128 GB)",Apple iPhone 6s Plus ,"₹92,000","92,000","18,799 Ratings & 2,359 Reviews","18,799 ","�2,359 ",128 GB ROM13.97 cm (5.5 inch) Retina HD Display12MP Rear Camera | 5MP Front CameraA9 Chip with 64-bit Architecture and M9 Motion Co-processorBrand Warranty of 1 Year,N/A
"Apple iPhone XR (Yellow, 128 GB)",Apple iPhone XR ,"₹52,900","52,900","1,00,904 Ratings & 8,489 Reviews","1,00,904 ","�8,489 ","128 GB ROM15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessorWater and Dust Resistant (1 meter for Upto 30 minutes, IP67)Face ID for Secure AuthenticationFast-charge CapableBrand Warranty of 1 Year",N/A
"Apple iPhone 7 Plus (Black, 32 GB)",Apple iPhone 7 Plus ,"₹37,900","37,900","29,770 Ratings & 2,978 Reviews","29,770 ","�2,978 ",32 GB ROM13.94 cm (5.488 inch) Retina HD Display12MP + 12MP | 7MP Front CameraApple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processoriOS 13 CompatibleBrand Warranty of 1 Year,N/A
"Apple iPhone 7 (Red, 128 GB)",Apple iPhone 7 ,"₹34,900","34,900","95,035 Ratings & 9,140 Reviews","95,035 ","�9,140 ",128 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraApple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processorBrand Warranty of 1 Year,N/A
"Apple iPhone 6s Plus (Space Grey, 64 GB)",Apple iPhone 6s Plus ,"₹59,999","59,999","18,799 Ratings & 2,359 Reviews","18,799 ","�2,359 ",64 GB ROM13.97 cm (5.5 inch) Retina HD Display12MP Rear Camera | 5MP Front CameraA9 Chip with 64-bit Architecture and M9 Motion Co-processorBrand Warranty of 1 Year,26% off
"Apple iPhone 14 Pro Max (Deep Purple, 1 TB)",Apple iPhone 14 Pro Max ,"₹1,84,900","1,84,900","2,399 Ratings & 170 Reviews","2,399 ",�170 ,"1 TB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 14 Pro Max (Silver, 1 TB)",Apple iPhone 14 Pro Max ,"₹1,84,900","1,84,900","2,399 Ratings & 170 Reviews","2,399 ",�170 ,"1 TB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 13 Pro (Silver, 1 TB)",Apple iPhone 13 Pro ,"₹1,69,900","1,69,900","1,605 Ratings & 127 Reviews","1,605 ",�127 ,1 TB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 13 Pro (Sierra Blue, 1 TB)",Apple iPhone 13 Pro ,"₹1,69,900","1,69,900","1,605 Ratings & 127 Reviews","1,605 ",�127 ,1 TB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 7 (Silver, 128 GB)",Apple iPhone 7 ,"₹34,900","34,900","95,035 Ratings & 9,140 Reviews","95,035 ","�9,140 ",128 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraApple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processorBrand Warranty of 1 Year,N/A
"Apple iPhone 15 Plus (Black, 128 GB)",Apple iPhone 15 Plus ,"₹65,999","65,999","25,237 Ratings & 1,307 Reviews","25,237 ","�1,307 ","128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",17% off
"Apple iPhone 16 Pro (White Titanium, 128 GB)",Apple iPhone 16 Pro ,"₹1,19,900","1,19,900",175 Ratings & 7 Reviews,175 ,�7 ,"128 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 7 (Black, 128 GB)",Apple iPhone 7 ,"₹34,900","34,900","95,035 Ratings & 9,140 Reviews","95,035 ","�9,140 ",128 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraApple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processorBrand Warranty of 1 Year,N/A
"Apple iPhone 13 Pro (Alpine Green, 512 GB)",Apple iPhone 13 Pro ,"₹1,49,900","1,49,900","1,605 Ratings & 127 Reviews","1,605 ",�127 ,512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 7 (Black, 32 GB)",Apple iPhone 7 ,"₹31,500","31,500","95,035 Ratings & 9,140 Reviews","95,035 ","�9,140 ",32 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraApple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processoriOS 13 CompatibleBrand Warranty of 1 Year,N/A
"Apple iPhone XS Max (Gold, 512 GB)",Apple iPhone XS Max ,"₹1,44,900","1,44,900","1,451 Ratings & 146 Reviews","1,451 ",�146 ,512 GB ROM16.51 cm (6.5 inch) Super Retina HD Display12MP + 12MP | 7MP Front CameraA12 Bionic Chip Processor1 Year Limited Warranty for Products and Accessories,N/A
"Apple iPhone XS Max (Space Grey, 512 GB)",Apple iPhone XS Max ,"₹1,44,900","1,44,900","1,451 Ratings & 146 Reviews","1,451 ",�146 ,512 GB ROM16.51 cm (6.5 inch) Super Retina HD Display12MP + 12MP | 7MP Front CameraA12 Bionic Chip Processor1 Year Limited Warranty for Products and Accessories,N/A
"Apple IPhone 4 (White, 8 GB)",Apple IPhone 4 ,"₹22,900","22,900","1,093 Ratings & 183 Reviews","1,093 ",�183 ,8 GB ROM8.89 cm (3.5 inch) NA Display5MP Rear Camera | 0.3MP Front Camera1 Year Manufacturer Warranty,N/A
"Apple iPhone 13 Pro Max (Gold, 256 GB)",Apple iPhone 13 Pro Max ,"₹1,39,900","1,39,900","2,076 Ratings & 195 Reviews","2,076 ",�195 ,256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 14 Pro Max (Space Black, 256 GB)",Apple iPhone 14 Pro Max ,"₹1,44,900","1,44,900","2,399 Ratings & 170 Reviews","2,399 ",�170 ,"256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 12 Pro (Pacific Blue, 512 GB)",Apple iPhone 12 Pro ,"₹1,39,900","1,39,900","1,339 Ratings & 99 Reviews","1,339 ",�99 ,"512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic Shield | Industry-leading IP68 Water ResistanceAll Screen OLED DisplayLiDAR Scanner for Improved AR Experiences, Night Mode PortraitsBrand Warranty for 1 Year",N/A
"Apple iPhone 13 Pro (Silver, 256 GB)",Apple iPhone 13 Pro ,"₹1,29,900","1,29,900","1,605 Ratings & 127 Reviews","1,605 ",�127 ,256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 16 Pro Max (Natural Titanium, 512 GB)",Apple iPhone 16 Pro Max ,"₹1,64,900","1,64,900",128 Ratings & 6 Reviews,128 ,�6 ,"512 GB ROM17.53 cm (6.9 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 13 Pro Max (Sierra Blue, 128 GB)",Apple iPhone 13 Pro Max ,"₹1,29,900","1,29,900","2,076 Ratings & 195 Reviews","2,076 ",�195 ,128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone XS Max (Space Grey, 256 GB)",Apple iPhone XS Max ,"₹1,24,900","1,24,900","1,451 Ratings & 146 Reviews","1,451 ",�146 ,256 GB ROM16.51 cm (6.5 inch) Super Retina HD Display12MP + 12MP | 7MP Front CameraA12 Bionic Chip ProcessoriOS 13 Compatible1 Year Limited Warranty for Products and Accessories,N/A
"Apple iPhone XS Max (Silver, 256 GB)",Apple iPhone XS Max ,"₹1,24,900","1,24,900","1,451 Ratings & 146 Reviews","1,451 ",�146 ,256 GB ROM16.51 cm (6.5 inch) Super Retina HD Display12MP + 12MP | 7MP Front CameraA12 Bionic Chip ProcessoriOS 13 Compatible1 Year Limited Warranty for Products and Accessories,N/A
"Apple iPhone 14 Pro (Silver, 128 GB)",Apple iPhone 14 Pro ,"₹1,19,900","1,19,900","2,188 Ratings & 153 Reviews","2,188 ",�153 ,"128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 6 (Space Grey, 32 GB)",Apple iPhone 6 ,"₹30,780","30,780","1,45,317 Ratings & 16,120 Reviews","1,45,317 ","�16,120 ",32 GB ROM11.94 cm (4.7 inch) Retina HD Display8MP Rear Camera | 1.2MP Front CameraApple A8 64-bit processor and M8 Motion Co-processorBrand Warranty of 1 Year,3% off
"Apple iPhone 12 Pro (Pacific Blue, 256 GB)",Apple iPhone 12 Pro ,"₹1,19,900","1,19,900","1,339 Ratings & 99 Reviews","1,339 ",�99 ,"256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic Shield | Industry-leading IP68 Water ResistanceAll Screen OLED DisplayLiDAR Scanner for Improved AR Experiences, Night Mode PortraitsBrand Warranty for 1 Year",N/A
"Apple iPhone 6s Plus (Space Grey, 32 GB)",Apple iPhone 6s Plus ,"₹34,900","34,900","18,799 Ratings & 2,359 Reviews","18,799 ","�2,359 ",32 GB ROM13.97 cm (5.5 inch) Retina HD Display12MP Rear Camera | 5MP Front CameraApple A9 64-bit processor and Embedded M9 Motion Co-processorBrand Warranty of 1 Year,N/A
"Apple iPhone XS (Gold, 256 GB)",Apple iPhone XS ,"₹1,03,900","1,03,900","11,936 Ratings & 865 Reviews","11,936 ",�865 ,256 GB ROM14.73 cm (5.8 inch) Super Retina HD Display12MP + 12MP | 7MP Front CameraA12 Bionic Chip Processor1 Year Limited Warranty for Products and Accessories,N/A
"Apple iPhone 7 (Gold, 128 GB)",Apple iPhone 7 ,"₹34,900","34,900","95,035 Ratings & 9,140 Reviews","95,035 ","�9,140 ",128 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraApple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processorBrand Warranty of 1 Year,N/A
"Apple iPhone SE 3rd Gen (Product (Red), 64 GB)",Apple iPhone SE 3rd Gen ,"₹47,600","47,600","1,407 Ratings & 138 Reviews","1,407 ",�138 ,"64 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA15 Bionic Chip, 6 Core Processor ProcessorBrand Warranty of 1 Year",N/A
"Apple iPhone 16 Pro (Black Titanium, 256 GB)",Apple iPhone 16 Pro ,"₹1,29,900","1,29,900",175 Ratings & 7 Reviews,175 ,�7 ,"256 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone XR (White, 128 GB) (Includes EarPods, Power Adapter)",Apple iPhone XR ,"₹52,900","52,900","1,00,904 Ratings & 8,489 Reviews","1,00,904 ","�8,489 ",128 GB ROM15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessoriOS 13 CompatibleBrand Warranty of 1 Year,N/A
"Apple iPhone XR (Black, 128 GB) (Includes EarPods, Power Adapter)",Apple iPhone XR ,"₹52,900","52,900","1,00,904 Ratings & 8,489 Reviews","1,00,904 ","�8,489 ",128 GB ROM15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessoriOS 13 CompatibleBrand Warranty of 1 Year,N/A
"Apple iPhone 7 Plus (Gold, 32 GB)",Apple iPhone 7 Plus ,"₹37,900","37,900","29,770 Ratings & 2,978 Reviews","29,770 ","�2,978 ",32 GB ROM13.94 cm (5.488 inch) Retina HD Display12MP + 12MP | 7MP Front CameraApple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processoriOS 13 CompatibleBrand Warranty of 1 Year,N/A
"Apple iPhone 5C (White, 16 GB)",Apple iPhone 5C ,"₹41,900","41,900","1,323 Ratings & 265 Reviews","1,323 ",�265 ,16 GB ROM10.16 cm (4 inch) Retina Display8MP Rear Camera | 1.2MP Front CameraA6 Chip Processor1 Year Manufacturer Warranty,N/A
"Apple iPhone SE (Black, 64 GB) (Includes EarPods, Power Adapter)",Apple iPhone SE ,"₹39,900","39,900","1,54,645 Ratings & 12,015 Reviews","1,54,645 ","�12,015 ","64 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA13 Bionic Chip with 3rd Gen Neural Engine ProcessorWater and Dust Resistant (1 meter for Upto 30 minutes, IP67)Fast Charge CapableWireless charging (Works with Qi Chargers | Qi Chargers are Sold SeparatelyBrand Warranty for 1 Year",N/A
"Apple iPhone 5C (Green, 8 GB)",Apple iPhone 5C ,"₹37,500","37,500","1,323 Ratings & 265 Reviews","1,323 ",�265 ,8 GB ROM10.16 cm (4 inch) Retina Display8MP Rear Camera | 1.2MP Front CameraA6 Chip Processor1 Year Manufacturer Warranty,N/A
"Apple iPhone 5C (Pink, 8 GB)",Apple iPhone 5C ,"₹37,500","37,500","1,323 Ratings & 265 Reviews","1,323 ",�265 ,8 GB ROM10.16 cm (4 inch) Retina Display8MP Rear Camera | 1.2MP Front CameraA6 Chip Processor1 Year Manufacturer Warranty,N/A
"Apple iPhone 5C (Yellow, 8 GB)",Apple iPhone 5C ,"₹37,500","37,500","1,323 Ratings & 265 Reviews","1,323 ",�265 ,8 GB ROM10.16 cm (4 inch) Retina Display8MP Rear Camera | 1.2MP Front CameraA6 Chip Processor1 Year Manufacturer Warranty,N/A
"Apple iPhone 5C (Green, 16 GB)",Apple iPhone 5C ,"₹41,900","41,900","1,323 Ratings & 265 Reviews","1,323 ",�265 ,16 GB ROM10.16 cm (4 inch) Retina Display8MP Rear Camera | 1.2MP Front CameraA6 Chip Processor1 Year Manufacturer Warranty,N/A
"Apple iPhone 5C (Blue, 16 GB)",Apple iPhone 5C ,"₹41,900","41,900","1,323 Ratings & 265 Reviews","1,323 ",�265 ,16 GB ROM10.16 cm (4 inch) Retina Display8MP Rear Camera | 1.2MP Front CameraA6 Chip Processor1 Year Manufacturer Warranty,N/A
"Apple iPhone 16 Pro Max (Black Titanium, 512 GB)",Apple iPhone 16 Pro Max ,"₹1,64,900","1,64,900",128 Ratings & 6 Reviews,128 ,�6 ,"512 GB ROM17.53 cm (6.9 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 6s Plus (Silver, 32 GB)",Apple iPhone 6s Plus ,"₹34,900","34,900","18,799 Ratings & 2,359 Reviews","18,799 ","�2,359 ",32 GB ROM13.97 cm (5.5 inch) Retina HD Display12MP Rear Camera | 5MP Front CameraApple A9 64-bit processor and Embedded M9 Motion Co-processorBrand Warranty of 1 Year,N/A
"Apple iPhone 5C (White, 32 GB)",Apple iPhone 5C ,"₹53,500","53,500","1,323 Ratings & 265 Reviews","1,323 ",�265 ,32 GB ROM10.16 cm (4 inch) Retina Display8MP Rear Camera | 1.2MP Front CameraA6 Chip Processor1 Year Manufacturer Warranty,N/A
"Apple iPhone 5C (White, 8 GB)",Apple iPhone 5C ,"₹14,999","14,999","1,323 Ratings & 265 Reviews","1,323 ",�265 ,8 GB ROM10.16 cm (4 inch) Retina Display8MP Rear Camera | 1.2MP Front CameraA6 Chip Processor1 Year Manufacturer Warranty,60% off
"Apple iPhone 5C (Blue, 8 GB)",Apple iPhone 5C ,"₹14,999","14,999","1,323 Ratings & 265 Reviews","1,323 ",�265 ,8 GB ROM10.16 cm (4 inch) Retina Display8MP Rear Camera | 1.2MP Front CameraA6 Chip Processor1 Year Manufacturer Warranty,60% off
"Apple iPhone 12 (White, 128 GB)",Apple iPhone 12 ,"₹54,900","54,900","2,11,525 Ratings & 13,924 Reviews","2,11,525 ","�13,924 ","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 12 mini (Blue, 64 GB)",Apple iPhone 12 mini ,"₹59,900","59,900","1,30,565 Ratings & 10,202 Reviews","1,30,565 ","�10,202 ","64 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 12 mini (White, 128 GB)",Apple iPhone 12 mini ,"₹64,900","64,900","1,30,565 Ratings & 10,202 Reviews","1,30,565 ","�10,202 ","128 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
